"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"USC00044620","1950-02-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-02-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-02-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0",,,,,,
"USC00044620","1950-03-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US",,,"    0",",,0","    0",",,0","    2",",,0","  320",",,0"
"USC00044620","1950-03-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-03-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","  193",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    8",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-04-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    3",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-05-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","   10",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-06-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    3",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-07-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-09","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-10","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-11","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-12","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-13","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-14","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-15","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-16","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-17","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-18","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-19","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-20","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-21","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-22","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-23","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-24","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-25","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-26","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-27","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-28","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-29","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-30","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-08-31","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-01","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-02","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-03","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-04","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-05","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-06","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-07","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
"USC00044620","1950-09-08","33.95","-117.83333","214.0","LA BREA CANYON HUNT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,
