"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00242313","1951-05-11","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   11",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00242313","1951-05-12","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   28",",,0","    0",",,0","    0",",,0","   72",",,0","   -6",",,0",,,,,"   11",",,0",,,,,,,,,,
"USC00242313","1951-05-13","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","   56",",,0","  -28",",,0",,,,,"    6",",,0",,,,,,,,,,
"USC00242313","1951-05-14","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","  -22",",,0",,,,,"   -6",",,0",,,,,,,,,,
"USC00242313","1951-05-15","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  -44",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00242313","1951-05-16","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","  -17",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00242313","1951-05-17","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   89",",,0","    0",",,0","    0",",,0","  200",",,0","  -22",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-05-18","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","  -11",",,0",,,,,"   50",",,0",,,,,,,,,,
"USC00242313","1951-05-19","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","  -22",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-05-20","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   28",",,0","    0",",,0","    0",",,0","  156",",,0","   -6",",,0",,,,,"   33",",,0",,,"    1",",,0",,,,,,
"USC00242313","1951-05-21","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   22",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00242313","1951-05-22","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","  -17",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00242313","1951-05-23","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   20",",,0","    0",",,0","    0",",,0","  183",",,0","   50",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00242313","1951-05-24","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","    0",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00242313","1951-05-25","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","    6",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-05-26","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,"   67",",,0",,,,,,,,,,
"USC00242313","1951-05-27","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   20",",,0","    0",",,0","    0",",,0","  139",",,0","    6",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00242313","1951-05-28","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   44",",,0",,,,,"  122",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-05-29","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  -67",",,0",,,,,"   39",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-05-30","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","  -11",",,0",,,,,"   22",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-05-31","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   89",",,0",,,"   76",",,0","   22",",,0","  -39",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00242313","1951-06-01","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0","T,,0","    0",",,0","   17",",,0","  -39",",,0",,,,,"  -33",",,0",,,,,,,,,,
"USC00242313","1951-06-02","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","    6",",,0","  -67",",,0",,,,,"    0",",,0",,,,,,,,,,
"USC00242313","1951-06-03","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -56",",,0",,,,,"   11",",,0",,,,,,,,,,
"USC00242313","1951-06-04","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   11",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00242313","1951-06-05","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0","T,,0","    0",",,0","  144",",,0","  -17",",,0",,,,,"    6",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-06-06","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   48",",,0","    0",",,0","    0",",,0","   78",",,0","  -67",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00242313","1951-06-07","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  106",",,0","  -39",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00242313","1951-06-08","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  122",",,0","  -44",",,0",,,,,"   11",",,0",,,,,,,,,,
"USC00242313","1951-06-09","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","  -17",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00242313","1951-06-10","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","  -17",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00242313","1951-06-11","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  161",",,0","   -6",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00242313","1951-06-12","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00242313","1951-06-13","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00242313","1951-06-14","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   89",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00242313","1951-06-15","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   78",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00242313","1951-06-16","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","  106",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00242313","1951-06-17","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   78",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00242313","1951-06-18","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   56",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00242313","1951-06-19","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00242313","1951-06-20","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   20",",,0","    0",",,0","    0",",,0","  150",",,0","   28",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00242313","1951-06-21","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","   61",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00242313","1951-06-22","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   51",",,0","    0",",,0","    0",",,0","  133",",,0","    0",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00242313","1951-06-23","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -28",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00242313","1951-06-24","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00242313","1951-06-25","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","  -17",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00242313","1951-06-26","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   11",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-06-27","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   11",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00242313","1951-06-28","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","    6",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00242313","1951-06-29","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","    0",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00242313","1951-06-30","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  -28",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00242313","1951-07-01","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   22",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00242313","1951-07-02","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","    0",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00242313","1951-07-03","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  267",",,0","   17",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00242313","1951-07-04","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   83",",,0",,,,,"  200",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-07-05","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   22",",,0",,,,,"  133",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-07-06","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   17",",,0",,,,,"  206",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-07-07","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   22",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00242313","1951-07-08","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   28",",,0",,,,,"   56",",,0",,,,,,,,,,
"USC00242313","1951-07-09","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00242313","1951-07-10","44.5","-112.91667","2379.0","DELL 19 SW, MT US","  163",",,0","    0",",,0","    0",",,0","  100",",,0","   17",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00242313","1951-07-11","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   76",",,0",,,"   25",",O,0","  133",",,0","   -6",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00242313","1951-07-12","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","   -6",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00242313","1951-07-13","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   17",",,0",,,,,"  250",",,0",,,,,,,,,,
"USC00242313","1951-07-14","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  133",",,0",,,,,"  200",",,0",,,,,,,,,,
"USC00242313","1951-07-15","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","   89",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00242313","1951-07-16","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","   44",",,0",,,,,"  261",",,0",,,,,,,,,,
"USC00242313","1951-07-17","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  111",",,0",,,,,"  206",",,0",,,,,,,,,,
"USC00242313","1951-07-18","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","  106",",,0",,,,,"  200",",,0",,,,,,,,,,
"USC00242313","1951-07-19","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   18",",,0","    0",",,0","    0",",,0","  278",",,0","  150",",,0",,,,,"  211",",,0",,,,,,,,,,
"USC00242313","1951-07-20","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   89",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00242313","1951-07-21","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   61",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00242313","1951-07-22","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  106",",,0",,,,,"  239",",,0",,,,,,,,,,
"USC00242313","1951-07-23","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","   50",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00242313","1951-07-24","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  278",",,0","   61",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00242313","1951-07-25","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   10",",,0","    0",",,0","    0",",,0","  256",",,0","   78",",,0",,,,,"  239",",,0",,,,,,,,,,
"USC00242313","1951-07-26","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","   78",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00242313","1951-07-27","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    5",",,0","    0",",,0","    0",",,0","  250",",,0","   78",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00242313","1951-07-28","44.5","-112.91667","2379.0","DELL 19 SW, MT US","  178",",,0","    0",",,0","    0",",,0","  244",",,0","  122",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00242313","1951-07-29","44.5","-112.91667","2379.0","DELL 19 SW, MT US","  102",",,0","    0",",,0","    0",",,0","  239",",,0","   78",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00242313","1951-07-30","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   78",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00242313","1951-07-31","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   56",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00242313","1951-08-01","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    8",",,0","    0",",,0","    0",",,0","  261",",,0","   78",",,0",,,,,"  256",",,0",,,,,,,,,,
"USC00242313","1951-08-02","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   61",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00242313","1951-08-03","44.5","-112.91667","2379.0","DELL 19 SW, MT US","  140",",,0","    0",",,0","    0",",,0","  233",",,0","   94",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00242313","1951-08-04","44.5","-112.91667","2379.0","DELL 19 SW, MT US",,,"    0",",,0","    0",",,0","  183",",,0","   94",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00242313","1951-08-05","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  211",",,0","   22",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00242313","1951-08-06","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   33",",,0","    0",",,0","    0",",,0","  200",",,0","   39",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00242313","1951-08-07","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   56",",,0","    0",",,0","    0",",,0","  200",",,0","   28",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00242313","1951-08-08","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   22",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00242313","1951-08-09","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   11",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00242313","1951-08-10","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   28",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00242313","1951-08-11","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   22",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00242313","1951-08-12","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   17",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00242313","1951-08-13","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   11",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00242313","1951-08-14","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   22",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00242313","1951-08-15","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   11",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00242313","1951-08-16","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   56",",,0",,,,,"  222",",,0",,,,,,,,,,
"USC00242313","1951-08-17","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   44",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00242313","1951-08-18","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   44",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00242313","1951-08-19","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   78",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00242313","1951-08-20","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   67",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00242313","1951-08-21","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   61",",,0","    0",",,0","    0",",,0","  222",",,0","   39",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00242313","1951-08-22","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   33",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00242313","1951-08-23","44.5","-112.91667","2379.0","DELL 19 SW, MT US","  132",",,0","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00242313","1951-08-24","44.5","-112.91667","2379.0","DELL 19 SW, MT US","  112",",,0","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-08-25","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   22",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00242313","1951-08-26","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   17",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00242313","1951-08-27","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   22",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00242313","1951-08-28","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","    6",",,0",,,,,"  111",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-08-29","44.5","-112.91667","2379.0","DELL 19 SW, MT US","   30",",,0","    0",",,0","    0",",,0","  172",",,0","   22",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00242313","1951-08-30","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   -6",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-08-31","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -33",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00242313","1951-09-01","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","  -17",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00242313","1951-09-02","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","  -11",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00242313","1951-09-03","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   -6",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00242313","1951-09-04","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","  -17",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-09-05","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   11",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00242313","1951-09-06","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   33",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-09-07","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   28",",,0",,,,,"   67",",,0",,,,,,,,,,
"USC00242313","1951-09-08","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","    6",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00242313","1951-09-09","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","    0",",,0",,,,,"  100",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-09-10","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","    6",",,0",,,,,"  100",",,0",,,,,,,,,"    1",",,0"
"USC00242313","1951-09-11","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0","T,,0","    0",",,0","    0",",,0","  111",",,0","   -6",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00242313","1951-09-12","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  -61",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00242313","1951-09-13","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00242313","1951-09-14","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -33",",,0",,,,,"   50",",,0",,,,,,,,,,
"USC00242313","1951-09-15","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","  -22",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00242313","1951-09-16","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   22",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00242313","1951-09-17","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00242313","1951-09-18","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   22",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00242313","1951-09-19","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   17",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00242313","1951-09-20","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","  -56",",,0",,,,,"    0",",,0",,,,,,,,,,
"USC00242313","1951-09-21","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","  -67",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00242313","1951-09-22","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -33",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00242313","1951-09-23","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -39",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00242313","1951-09-24","44.5","-112.91667","2379.0","DELL 19 SW, MT US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   -6",",,0",,,,,"   67",",,0",,,,,,,,,,
