"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00485486","1952-02-17","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-18","44.25","-106.1","1238.1","LEATH RANCH, WY US","   30",",,0","  102",",,0","  102",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-19","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-20","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-21","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-22","44.25","-106.1","1238.1","LEATH RANCH, WY US","    8",",,0","   18",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-23","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-24","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-25","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-26","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-27","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-28","44.25","-106.1","1238.1","LEATH RANCH, WY US","    3",",,0","   13",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-02-29","44.25","-106.1","1238.1","LEATH RANCH, WY US","    3",",,0","   13",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-01","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-02","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-03","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-04","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-05","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-06","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-07","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-08","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-09","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-10","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-11","44.25","-106.1","1238.1","LEATH RANCH, WY US","   13",",,0","   15",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-12","44.25","-106.1","1238.1","LEATH RANCH, WY US","   69",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-13","44.25","-106.1","1238.1","LEATH RANCH, WY US","    3",",,0","   13",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-14","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-15","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-16","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-17","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-18","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-19","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-20","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-21","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-22","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-23","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-24","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-25","44.25","-106.1","1238.1","LEATH RANCH, WY US","    5",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-26","44.25","-106.1","1238.1","LEATH RANCH, WY US","    5",",,0","   10",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-27","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-28","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-29","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-03-30","44.25","-106.1","1238.1","LEATH RANCH, WY US","   20",",,0","    0","T,,0",,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-03-31","44.25","-106.1","1238.1","LEATH RANCH, WY US","   25",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-01","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-02","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-03","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-04","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-05","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-06","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-07","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-08","44.25","-106.1","1238.1","LEATH RANCH, WY US","    3",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-09","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-10","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-11","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-12","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-13","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-14","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-15","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-16","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-17","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-18","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-19","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-20","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-21","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-22","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-23","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-24","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-25","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-26","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-27","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-28","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-29","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-04-30","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-01","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-02","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-03","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-04","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-05","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-06","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-05-07","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-08","44.25","-106.1","1238.1","LEATH RANCH, WY US","   56",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-05-09","44.25","-106.1","1238.1","LEATH RANCH, WY US","   53",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,"    1",",,0",,
"USC00485486","1952-05-10","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-11","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-12","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-13","44.25","-106.1","1238.1","LEATH RANCH, WY US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-05-14","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-15","44.25","-106.1","1238.1","LEATH RANCH, WY US","  109",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-05-16","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-17","44.25","-106.1","1238.1","LEATH RANCH, WY US","   48",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-18","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-19","44.25","-106.1","1238.1","LEATH RANCH, WY US","   89",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-05-20","44.25","-106.1","1238.1","LEATH RANCH, WY US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-05-21","44.25","-106.1","1238.1","LEATH RANCH, WY US","   71",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-05-22","44.25","-106.1","1238.1","LEATH RANCH, WY US","  389",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-23","44.25","-106.1","1238.1","LEATH RANCH, WY US","   36",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-24","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-25","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-26","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-27","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-28","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-29","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00485486","1952-05-30","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-05-31","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-01","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-02","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-03","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-04","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-05","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-06","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00485486","1952-06-07","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-08","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00485486","1952-06-09","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-10","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-11","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-12","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-13","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00485486","1952-06-14","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00485486","1952-06-15","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00485486","1952-06-16","44.25","-106.1","1238.1","LEATH RANCH, WY US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-17","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00485486","1952-06-18","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-19","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-06-20","44.25","-106.1","1238.1","LEATH RANCH, WY US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-06-21","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-22","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-23","44.25","-106.1","1238.1","LEATH RANCH, WY US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-06-24","44.25","-106.1","1238.1","LEATH RANCH, WY US","   81",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-25","44.25","-106.1","1238.1","LEATH RANCH, WY US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-26","44.25","-106.1","1238.1","LEATH RANCH, WY US","  102",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-06-27","44.25","-106.1","1238.1","LEATH RANCH, WY US","   25",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-06-28","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-29","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-06-30","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-01","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-02","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-03","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-04","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-05","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-06","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-07","44.25","-106.1","1238.1","LEATH RANCH, WY US","   38",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-08","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-09","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-10","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-11","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-12","44.25","-106.1","1238.1","LEATH RANCH, WY US","  145",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-13","44.25","-106.1","1238.1","LEATH RANCH, WY US","  155",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-14","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-15","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-16","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-17","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-18","44.25","-106.1","1238.1","LEATH RANCH, WY US","  251",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-07-19","44.25","-106.1","1238.1","LEATH RANCH, WY US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-07-20","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-21","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-22","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-23","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-24","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-25","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-26","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-27","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-28","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-29","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-30","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-07-31","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-08-01","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-08-02","44.25","-106.1","1238.1","LEATH RANCH, WY US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-08-03","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-08-04","44.25","-106.1","1238.1","LEATH RANCH, WY US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,
"USC00485486","1952-08-05","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00485486","1952-08-06","44.25","-106.1","1238.1","LEATH RANCH, WY US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
