"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA003060280","1951-12-12","56.45","-111.05","488.0","ANZAC, AB CA","   20",",,C","   20",",,C"," -156",",,C"," -189",",,C"
"CA003060280","1951-12-13","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C"," -228",",,C"," -300",",,C"
"CA003060280","1951-12-14","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -283",",,C"," -322",",,C"
"CA003060280","1951-12-15","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -233",",,C"," -311",",,C"
"CA003060280","1951-12-16","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -228",",,C"," -311",",,C"
"CA003060280","1951-12-17","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0","T,,C"," -306",",,C"," -372",",,C"
"CA003060280","1951-12-18","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -350",",,C"," -428",",,C"
"CA003060280","1951-12-19","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -233",",,C"," -450",",,C"
"CA003060280","1951-12-20","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -189",",,C"," -344",",,C"
"CA003060280","1951-12-21","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -328",",,C"," -339",",,C"
"CA003060280","1951-12-22","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C"," -167",",,C"," -406",",,C"
"CA003060280","1951-12-23","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -156",",,C"," -217",",,C"
"CA003060280","1951-12-24","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    8",",,C"," -139",",,C"," -217",",,C"
"CA003060280","1951-12-25","56.45","-111.05","488.0","ANZAC, AB CA","   38",",,C","   38",",,C"," -178",",,C"," -278",",,C"
"CA003060280","1951-12-26","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -194",",,C"," -383",",,C"
"CA003060280","1951-12-27","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -100",",,C"," -400",",,C"
"CA003060280","1951-12-28","56.45","-111.05","488.0","ANZAC, AB CA","   25",",,C","   25",",,C","  -94",",,C"," -161",",,C"
"CA003060280","1951-12-29","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    8",",,C"," -217",",,C"," -272",",,C"
"CA003060280","1951-12-30","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -289",",,C"," -356",",,C"
"CA003060280","1951-12-31","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    5",",,C"," -194",",,C"," -389",",,C"
"CA003060280","1952-01-01","56.45","-111.05","488.0","ANZAC, AB CA","   10",",,C","   10",",,C","  -50",",,C"," -267",",,C"
"CA003060280","1952-01-02","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -22",",,C"," -167",",,C"
"CA003060280","1952-01-03","56.45","-111.05","488.0","ANZAC, AB CA","   30",",,C","   30",",,C","  -56",",,C"," -117",",,C"
"CA003060280","1952-01-04","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -33",",,C"," -206",",,C"
"CA003060280","1952-01-05","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0","T,,C","   -6",",,C"," -111",",,C"
"CA003060280","1952-01-06","56.45","-111.05","488.0","ANZAC, AB CA","   28",",,C","   28",",,C","  -72",",,C"," -150",",,C"
"CA003060280","1952-01-07","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -72",",,C"," -217",",,C"
"CA003060280","1952-01-08","56.45","-111.05","488.0","ANZAC, AB CA","   13",",,C","   13",",,C"," -267",",,C"," -333",",,C"
"CA003060280","1952-01-09","56.45","-111.05","488.0","ANZAC, AB CA","   48",",,C","   48",",,C"," -222",",,C"," -294",",,C"
"CA003060280","1952-01-10","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    5",",,C"," -272",",,C"," -317",",,C"
"CA003060280","1952-01-11","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -306",",,C"," -394",",,C"
"CA003060280","1952-01-12","56.45","-111.05","488.0","ANZAC, AB CA","   53",",,C","   53",",,C"," -172",",,C"," -422",",,C"
"CA003060280","1952-01-13","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0","T,,C"," -189",",,C"," -300",",,C"
"CA003060280","1952-01-14","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    8",",,C"," -333",",,C"," -389",",,C"
"CA003060280","1952-01-15","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    5",",,C"," -356",",,C"," -400",",,C"
"CA003060280","1952-01-16","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    5",",,C"," -233",",,C"," -417",",,C"
"CA003060280","1952-01-17","56.45","-111.05","488.0","ANZAC, AB CA","   41",",,C","   41",",,C"," -272",",,C"," -328",",,C"
"CA003060280","1952-01-18","56.45","-111.05","488.0","ANZAC, AB CA","   43",",,C","   43",",,C"," -328",",,C"," -372",",,C"
"CA003060280","1952-01-19","56.45","-111.05","488.0","ANZAC, AB CA","   15",",,C","   15",",,C"," -328",",,C"," -422",",,C"
"CA003060280","1952-01-20","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    5",",,C"," -317",",,C"," -356",",,C"
"CA003060280","1952-01-21","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -350",",,C"," -400",",,C"
"CA003060280","1952-01-22","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C"," -294",",,C"," -372",",,C"
"CA003060280","1952-01-23","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C"," -283",",,C"," -350",",,C"
"CA003060280","1952-01-24","56.45","-111.05","488.0","ANZAC, AB CA","   10",",,C","   10",",,C"," -222",",,C"," -322",",,C"
"CA003060280","1952-01-25","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -256",",,C"," -356",",,C"
"CA003060280","1952-01-26","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -278",",,C"," -411",",,C"
"CA003060280","1952-01-27","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -178",",,C"," -367",",,C"
"CA003060280","1952-01-28","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -39",",,C"," -317",",,C"
"CA003060280","1952-01-29","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","    6",",,C"," -128",",,C"
"CA003060280","1952-01-30","56.45","-111.05","488.0","ANZAC, AB CA","   36",",,C","   36",",,C","  -83",",,C"," -144",",,C"
"CA003060280","1952-01-31","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -161",",,C"," -233",",,C"
"CA003060280","1952-02-01","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -78",",,C"," -250",",,C"
"CA003060280","1952-02-02","56.45","-111.05","488.0","ANZAC, AB CA","   18",",,C","   18",",,C"," -111",",,C"," -244",",,C"
"CA003060280","1952-02-03","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -67",",,C"," -206",",,C"
"CA003060280","1952-02-04","56.45","-111.05","488.0","ANZAC, AB CA","   18",",,C","   18",",,C","  -78",",,C"," -194",",,C"
"CA003060280","1952-02-05","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C","  -11",",,C"," -200",",,C"
"CA003060280","1952-02-06","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C","  -17",",,C"," -144",",,C"
"CA003060280","1952-02-07","56.45","-111.05","488.0","ANZAC, AB CA","   15",",,C","   15",",,C"," -122",",,C"," -167",",,C"
"CA003060280","1952-02-08","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C","  -72",",,C"," -211",",,C"
"CA003060280","1952-02-09","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    8",",,C","   17",",,C"," -150",",,C"
"CA003060280","1952-02-10","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   17",",,C","  -83",",,C"
"CA003060280","1952-02-11","56.45","-111.05","488.0","ANZAC, AB CA","   13",",,C","   13",",,C","  -22",",,C"," -111",",,C"
"CA003060280","1952-02-12","56.45","-111.05","488.0","ANZAC, AB CA","   64",",,C","   64",",,C","  -56",",,C"," -117",",,C"
"CA003060280","1952-02-13","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -39",",,C"," -150",",,C"
"CA003060280","1952-02-14","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -56",",,C"," -239",",,C"
"CA003060280","1952-02-15","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -61",",,C"," -156",",,C"
"CA003060280","1952-02-16","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -67",",,C"," -183",",,C"
"CA003060280","1952-02-17","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -100",",,C"," -244",",,C"
"CA003060280","1952-02-18","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    8",",,C"," -172",",,C"," -250",",,C"
"CA003060280","1952-02-19","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -117",",,C"," -194",",,C"
"CA003060280","1952-02-20","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -100",",,C"," -206",",,C"
"CA003060280","1952-02-21","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -100",",,C"," -222",",,C"
"CA003060280","1952-02-22","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -61",",,C"," -278",",,C"
"CA003060280","1952-02-23","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","    0",",,C"," -206",",,C"
"CA003060280","1952-02-24","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   -6",",,C"," -178",",,C"
"CA003060280","1952-02-25","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   33",",,C","  -78",",,C"
"CA003060280","1952-02-26","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -44",",,C"," -128",",,C"
"CA003060280","1952-02-27","56.45","-111.05","488.0","ANZAC, AB CA","   10",",,C","   10",",,C","  -44",",,C"," -217",",,C"
"CA003060280","1952-02-28","56.45","-111.05","488.0","ANZAC, AB CA","   10",",,C","   10",",,C","  -94",",,C"," -211",",,C"
"CA003060280","1952-02-29","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    8",",,C"," -150",",,C"," -233",",,C"
"CA003060280","1952-03-01","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -178",",,C"," -344",",,C"
"CA003060280","1952-03-02","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -178",",,C"," -389",",,C"
"CA003060280","1952-03-03","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C"," -183",",,C"," -400",",,C"
"CA003060280","1952-03-04","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    5",",,C"," -100",",,C"," -272",",,C"
"CA003060280","1952-03-05","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -56",",,C"," -278",",,C"
"CA003060280","1952-03-06","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -11",",,C"," -200",",,C"
"CA003060280","1952-03-07","56.45","-111.05","488.0","ANZAC, AB CA","   30",",,C","   30",",,C","   11",",,C"," -144",",,C"
"CA003060280","1952-03-08","56.45","-111.05","488.0","ANZAC, AB CA","   76",",,C","   76",",,C","  -11",",,C"," -117",",,C"
"CA003060280","1952-03-09","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    8",",,C","  -50",",,C"," -133",",,C"
"CA003060280","1952-03-10","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -44",",,C"," -244",",,C"
"CA003060280","1952-03-11","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -50",",,C"," -211",",,C"
"CA003060280","1952-03-12","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -22",",,C"," -200",",,C"
"CA003060280","1952-03-13","56.45","-111.05","488.0","ANZAC, AB CA","   61",",,C","   61",",,C","  -17",",,C"," -167",",,C"
"CA003060280","1952-03-14","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0","T,,C","   11",",,C"," -128",",,C"
"CA003060280","1952-03-15","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   61",",,C"," -194",",,C"
"CA003060280","1952-03-16","56.45","-111.05","488.0","ANZAC, AB CA","   10",",,C","   10",",,C","  -22",",,C"," -100",",,C"
"CA003060280","1952-03-17","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0","T,,C","  -22",",,C","  -94",",,C"
"CA003060280","1952-03-18","56.45","-111.05","488.0","ANZAC, AB CA","   23",",,C","   23",",,C","  -22",",,C"," -194",",,C"
"CA003060280","1952-03-19","56.45","-111.05","488.0","ANZAC, AB CA","   56",",,C","   56",",,C","  -61",",,C"," -122",",,C"
"CA003060280","1952-03-20","56.45","-111.05","488.0","ANZAC, AB CA","    3",",,C","    3",",,C","  -67",",,C"," -194",",,C"
"CA003060280","1952-03-21","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -11",",,C"," -200",",,C"
"CA003060280","1952-03-22","56.45","-111.05","488.0","ANZAC, AB CA","   61",",,C","   61",",,C","   61",",,C"," -172",",,C"
"CA003060280","1952-03-23","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   67",",,C","  -28",",,C"
"CA003060280","1952-03-24","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","    6",",,C","  -94",",,C"
"CA003060280","1952-03-25","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   56",",,C"," -194",",,C"
"CA003060280","1952-03-26","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","   89",",,C","  -44",",,C"
"CA003060280","1952-03-27","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  111",",,C","  -67",",,C"
"CA003060280","1952-03-28","56.45","-111.05","488.0","ANZAC, AB CA","   30",",,C","   30",",,C","   94",",,C","    0",",,C"
"CA003060280","1952-03-29","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   72",",,C","  -39",",,C"
"CA003060280","1952-03-30","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   67",",,C","  -67",",,C"
"CA003060280","1952-03-31","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    0",",,C","   33",",,C","  -89",",,C"
"CA003060280","1952-04-01","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   67",",,C"," -144",",,C"
"CA003060280","1952-04-02","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  106",",,C","  -83",",,C"
"CA003060280","1952-04-03","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    3",",,C","   50",",,C","   -6",",,C"
"CA003060280","1952-04-04","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  100",",,C","  -22",",,C"
"CA003060280","1952-04-05","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  133",",,C","   11",",,C"
"CA003060280","1952-04-06","56.45","-111.05","488.0","ANZAC, AB CA","  112",",,C","  112",",,C","   39",",,C","  -33",",,C"
"CA003060280","1952-04-07","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -11",",,C"," -106",",,C"
"CA003060280","1952-04-08","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  -17",",,C"," -211",",,C"
"CA003060280","1952-04-09","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   72",",,C"," -189",",,C"
"CA003060280","1952-04-10","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  117",",,C","  -28",",,C"
"CA003060280","1952-04-11","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  106",",,C","  -11",",,C"
"CA003060280","1952-04-12","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  128",",,C","  -33",",,C"
"CA003060280","1952-04-13","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  167",",,C","   39",",,C"
"CA003060280","1952-04-14","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  200",",,C","   22",",,C"
"CA003060280","1952-04-15","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  144",",,C","   11",",,C"
"CA003060280","1952-04-16","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  194",",,C","   50",",,C"
"CA003060280","1952-04-17","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  167",",,C","   72",",,C"
"CA003060280","1952-04-18","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  144",",,C","   11",",,C"
"CA003060280","1952-04-19","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0","T,,C","  194",",,C","    6",",,C"
"CA003060280","1952-04-20","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","   17",",,C","  -28",",,C"
"CA003060280","1952-04-21","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  139",",,C"," -111",",,C"
"CA003060280","1952-04-22","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  122",",,C","    0",",,C"
"CA003060280","1952-04-23","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  144",",,C","  -39",",,C"
"CA003060280","1952-04-24","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C","  -44",",,C"
"CA003060280","1952-04-25","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C","   56",",,C"
"CA003060280","1952-04-26","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  183",",,C","   61",",,C"
"CA003060280","1952-04-27","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  161",",,C","   28",",,C"
"CA003060280","1952-04-28","56.45","-111.05","488.0","ANZAC, AB CA","   48",",,C","    0",",,C","  167",",,C","    0",",,C"
"CA003060280","1952-04-29","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  128",",,C","   22",",,C"
"CA003060280","1952-04-30","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  217",",,C","  -28",",,C"
"CA003060280","1952-05-01","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  172",",,C","   94",",,C"
"CA003060280","1952-05-02","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  150",",,C","  -17",",,C"
"CA003060280","1952-05-03","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  172",",,C","  -22",",,C"
"CA003060280","1952-05-04","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  178",",,C","  -72",",,C"
"CA003060280","1952-05-05","56.45","-111.05","488.0","ANZAC, AB CA","   51",",,C","    0",",,C","  122",",,C","  -22",",,C"
"CA003060280","1952-05-06","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  128",",,C","   17",",,C"
"CA003060280","1952-05-07","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  167",",,C","  -17",",,C"
"CA003060280","1952-05-08","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  178",",,C","  -17",",,C"
"CA003060280","1952-05-09","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  200",",,C","   11",",,C"
"CA003060280","1952-05-10","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  244",",,C","   61",",,C"
"CA003060280","1952-05-11","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  222",",,C","   83",",,C"
"CA003060280","1952-05-12","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  206",",,C","   72",",,C"
"CA003060280","1952-05-13","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C","   39",",,C"
"CA003060280","1952-05-14","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C","   33",",,C"
"CA003060280","1952-05-16","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C",,
"CA003060280","1952-05-17","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  228",",,C","  -11",",,C"
"CA003060280","1952-05-18","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  250",",,C","   50",",,C"
"CA003060280","1952-05-19","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  228",",,C","   39",",,C"
"CA003060280","1952-05-20","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  206",",,C","   39",",,C"
"CA003060280","1952-05-21","56.45","-111.05","488.0","ANZAC, AB CA","   86",",,C","    0",",,C","  161",",,C","   89",",,C"
"CA003060280","1952-05-22","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  206",",,C","   94",",,C"
"CA003060280","1952-05-23","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    0",",,C","  183",",,C","   89",",,C"
"CA003060280","1952-05-24","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  178",",,C","   50",",,C"
"CA003060280","1952-05-25","56.45","-111.05","488.0","ANZAC, AB CA","  142",",,C","    0",",,C","  128",",,C","   44",",,C"
"CA003060280","1952-05-26","56.45","-111.05","488.0","ANZAC, AB CA","  112",",,C","    0",",,C","   56",",,C","   28",",,C"
"CA003060280","1952-05-27","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  200",",,C","  -11",",,C"
"CA003060280","1952-05-28","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  222",",,C","   44",",,C"
"CA003060280","1952-05-29","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C","   61",",,C"
"CA003060280","1952-05-30","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C","   33",",,C"
"CA003060280","1952-05-31","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  228",",,C","   56",",,C"
"CA003060280","1952-06-01","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  178",",,C","   72",",,C"
"CA003060280","1952-06-02","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  222",",,C","   83",",,C"
"CA003060280","1952-06-03","56.45","-111.05","488.0","ANZAC, AB CA","    8",",,C","    0",",,C","  250",",,C","   89",",,C"
"CA003060280","1952-06-04","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  250",",,C","  100",",,C"
"CA003060280","1952-06-05","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  161",",,C","  111",",,C"
"CA003060280","1952-06-06","56.45","-111.05","488.0","ANZAC, AB CA","   23",",,C","    0",",,C","  172",",,C","   28",",,C"
"CA003060280","1952-06-07","56.45","-111.05","488.0","ANZAC, AB CA","   25",",,C","    0",",,C","  144",",,C","   67",",,C"
"CA003060280","1952-06-08","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  211",",,C","   61",",,C"
"CA003060280","1952-06-09","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  228",",,C","   89",",,C"
"CA003060280","1952-06-10","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  250",",,C","   33",",,C"
"CA003060280","1952-06-11","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  150",",,C","   83",",,C"
"CA003060280","1952-06-12","56.45","-111.05","488.0","ANZAC, AB CA","   18",",,C","    0",",,C","  189",",,C","   67",",,C"
"CA003060280","1952-06-13","56.45","-111.05","488.0","ANZAC, AB CA","    5",",,C","    0",",,C","  167",",,C","   89",",,C"
"CA003060280","1952-06-14","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  228",",,C","   39",",,C"
"CA003060280","1952-06-15","56.45","-111.05","488.0","ANZAC, AB CA","  170",",,C","    0",",,C","  217",",,C","  100",",,C"
"CA003060280","1952-06-16","56.45","-111.05","488.0","ANZAC, AB CA","  241",",,C","    0",",,C","  106",",,C","   67",",,C"
"CA003060280","1952-06-17","56.45","-111.05","488.0","ANZAC, AB CA","   25",",,C","    0",",,C","  122",",,C","   44",",,C"
"CA003060280","1952-06-18","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  161",",,C","   17",",,C"
"CA003060280","1952-06-19","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  200",",,C","   17",",,C"
"CA003060280","1952-06-20","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  233",",,C","   39",",,C"
"CA003060280","1952-06-21","56.45","-111.05","488.0","ANZAC, AB CA","  137",",,C","    0",",,C","  211",",,C","   56",",,C"
"CA003060280","1952-06-22","56.45","-111.05","488.0","ANZAC, AB CA","   36",",,C","    0",",,C","  228",",,C","   72",",,C"
"CA003060280","1952-06-23","56.45","-111.05","488.0","ANZAC, AB CA","  112",",,C","    0",",,C","  106",",,C","   78",",,C"
"CA003060280","1952-06-24","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  189",",,C","   28",",,C"
"CA003060280","1952-06-25","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  183",",,C","   78",",,C"
"CA003060280","1952-06-26","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  211",",,C","   22",",,C"
"CA003060280","1952-06-27","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  244",",,C","   61",",,C"
"CA003060280","1952-06-28","56.45","-111.05","488.0","ANZAC, AB CA","    0",",,C","    0",",,C","  239",",,C","   94",",,C"
"CA003060280","1952-06-29","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  256",",,C","  139",",,C"
"CA003060280","1952-06-30","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  250",",,C","  161",",,C"
"CA003060280","1952-07-01","56.45","-111.05","488.0","ANZAC, AB CA","  152",",,C","    0",",,C","  156",",,C","  133",",,C"
"CA003060280","1952-07-02","56.45","-111.05","488.0","ANZAC, AB CA","    0","T,,C","    0",",,C","  222",",,C","  117",",,C"
